date,regime,mode,total_cost_USD,energy_adjusted_cost_USD,operating_cost_USD,DR_cost_USD,wear_cost_USD,battery_wear,converter_wear,Tj_peak_C,Tj_RMSE_C,FEC,thermal_exceedance_hours,DR_shortfall_kWh,terminal_SOC,terminal_correction_USD,solver_p95_seconds,max_rainflow_gap_USD,seeds,numerical_pass_seeds,terminal_service_seeds
2017-05-01,ordinary,waveform,66.97142107244377,66.97142107244377,63.25321762504535,0.0,3.7182034473984196,7.340156245833724e-05,1.6041774827185703e-06,79.51874937178648,0.19130405494237013,0.8531014095324834,0.0,0.0,0.5,0.0,0.0899978749876027,9.65778748861501e-05,2,2,2
2017-06-01,heatwave_dr,economic,-7.085437831750807,-7.085437831750807,-7.924628774427019,0.0,0.8391909426762124,1.6764239771900472e-05,3.263180270629099e-08,64.26620409303207,0.20265708169415525,0.3035280515411469,0.0,0.0,0.5,0.0,0.009712062499602325,0.0,2,2,2
2017-06-01,heatwave_dr,full,-7.570797829260128,-7.570797829260128,-8.44057591847758,0.0,0.8697780892174519,1.7383055310397046e-05,2.0844123253321066e-08,62.71537258813903,0.5185489283542735,0.30372958277223555,0.0,0.0,0.5,0.0,0.08926328750021639,9.34299423767937e-05,2,2,2
2017-06-01,heatwave_dr,full_mean,-7.571033838044179,-7.571033838044179,-8.440831485271241,0.0,0.8697976472270624,1.738344645354611e-05,2.0844151658567094e-08,62.71537258809029,0.05422516601059847,0.303718533041776,0.0,0.0,0.5,0.0,0.08405223750378354,9.236698659462195e-05,2,2,2
2017-06-01,heatwave_dr,infrared,-7.575925504210039,-7.575925504210039,-8.445104208779354,0.0,0.8691787045693146,1.737106723114618e-05,2.0844767066850746e-08,62.71544441405228,0.5171651698693935,0.30352998509930434,0.0,0.0,0.5,0.0,0.08775678751044325,9.497816758319289e-05,2,2,2
2017-06-01,heatwave_dr,oracle,-7.570774194221916,-7.570774194221916,-8.440572496999277,0.0,0.869798302777361,1.7383459022654613e-05,2.0845054821012442e-08,62.715552901206856,0.0,0.3037297377751647,0.0,0.0,0.5,0.0,0.07868831250743824,9.455286659262874e-05,2,2,2
2017-06-01,heatwave_dr,rainflow,-7.635196976317231,-7.635196976317231,-8.516967132283384,0.0,0.8817701559661526,1.7622852652139403e-05,2.0917445306082437e-08,62.715444411092975,0.1956772041654638,0.3035731419223869,0.0,0.0,0.5,0.0,0.0698453624972899,9.570510719666969e-05,2,2,2
2017-06-01,heatwave_dr,scalar,-7.575925504210039,-7.575925504210039,-8.445104208779354,0.0,0.8691787045693146,1.737106723114618e-05,2.0844767066850746e-08,62.71544441405228,0.20014061670792227,0.30352998509930434,0.0,0.0,0.5,0.0,0.0905212250072509,9.497816758319289e-05,2,2,2
2017-06-01,heatwave_dr,waveform,-7.571049692025147,-7.571049692025147,-8.440848685154489,0.0,0.8697989931293416,1.7383473371210315e-05,2.0844152294192843e-08,62.71537258809663,0.1906683869895536,0.3037185343239873,0.0,0.0,0.5,0.0,0.0787982000001648,9.479362745641595e-05,2,2,2
2017-06-01,ordinary,economic,-7.086413357538414,-7.086413357538414,-7.925172070941612,0.0,0.8387587134031974,1.6764239771900472e-05,1.822416027245881e-08,52.73910696720533,0.2006828763779078,0.3035280515411469,0.0,0.0,0.5,0.0,0.009664087498094887,0.0,2,2,2
