date,mode,regime,seed,overrides,operating_cost_USD,DR_cost_USD,battery_wear,converter_wear,wear_cost_USD,terminal_correction_USD,total_cost_USD,energy_adjusted_cost_USD,terminal_SOC,terminal_SOC_error,trip,thermal_exceedance_hours,DR_shortfall_kWh,Tj_RMSE_C,Tj_peak_C,FEC,solver_p95_seconds,max_rainflow_gap_USD,solver_status_counts,numerical_gate,terminal_service_met,elapsed_seconds
2017-02-01,full,ordinary,73,{},240.00431637524946,0.0,0.00012673612166734562,2.1652220889456e-07,6.343301749634118,0.0,246.34761812488358,246.34761812488358,0.5,0.0,0,0.0,0.0,0.518298694557384,56.23953950793322,1.197458617636756,0.02795012500428129,2.239138785498085e-07,{'optimal': 96},PASS,True,1.9354934000002686
2017-02-01,full,heatwave_dr,41,{},240.41740788779964,0.0,0.00012258610341947252,2.742248750144075e-07,6.1375319172240586,0.0,246.5549398050237,246.5549398050237,0.5,0.0,0,0.0,0.0,0.517920294233673,66.24394763453044,1.1759123857998626,0.028834750002715737,1.139272637740163e-05,{'optimal': 96},PASS,True,1.9387056999839842
2017-02-01,full,heatwave_dr,73,{},240.41570691665135,0.0,0.0001225744738051126,2.741194804926862e-07,6.136947274670411,0.0,246.55265419132175,246.55265419132175,0.5,0.0,0,0.0,0.0,0.5189359705810211,66.23953950793322,1.1758511863910268,0.029172549991926644,1.1282209284146916e-05,{'optimal': 96},PASS,True,1.9500847000163049
2017-02-01,oracle,ordinary,41,{},240.00630366229933,0.0,0.00012674835509781144,2.1640170896769976e-07,6.343909806159603,0.0,246.35021346845895,246.35021346845895,0.5,0.0,0,0.0,0.0,0.0,56.23567897744767,1.1975212951067775,0.029058324980724137,2.239138785498085e-07,{'optimal': 96},PASS,True,1.9781729000096675
2017-02-01,oracle,ordinary,73,{},240.00630366229933,0.0,0.00012674835509781144,2.1640170896769976e-07,6.343909806159603,0.0,246.35021346845895,246.35021346845895,0.5,0.0,0,0.0,0.0,0.0,56.23567897744767,1.1975212951067775,0.02835112500906689,2.239138785498085e-07,{'optimal': 96},PASS,True,1.9273516000248492
2017-02-01,oracle,heatwave_dr,41,{},240.4176636936316,0.0,0.00012258644188577363,2.739611095277831e-07,6.1375409275745145,0.0,246.55520462120612,246.55520462120612,0.5,0.0,0,0.0,0.0,0.0,66.23567897744766,1.1759141668661202,0.028646800004935358,1.1338964373663885e-05,{'optimal': 96},PASS,True,1.9183168000017758
2017-03-01,economic,ordinary,41,{},154.27597926336674,0.0,0.00017971774195805858,5.152425416069332e-07,9.001344374151136,0.0,163.27732363751787,163.27732363751787,0.5,0.0,0,0.0,0.0,0.6437014175423587,64.45705847892869,1.4849292389125122,0.010533724998822436,0.0,{'optimal': 96},PASS,True,0.9577590000117198
2017-03-01,economic,ordinary,73,{},154.27597926336674,0.0,0.00017971774195805858,5.152425416069332e-07,9.001344374151136,0.0,163.27732363751787,163.27732363751787,0.5,0.0,0,0.0,0.0,0.5951329972101457,64.45705847892869,1.4849292389125122,0.009936350012139883,0.0,{'optimal': 96},PASS,True,0.9292398999969009
2017-02-01,oracle,heatwave_dr,73,{},240.4176636936316,0.0,0.00012258644188577363,2.739611095277831e-07,6.1375409275745145,0.0,246.55520462120612,246.55520462120612,0.5,0.0,0,0.0,0.0,0.0,66.23567897744766,1.1759141668661202,0.029014275001827627,1.1338964373663885e-05,{'optimal': 96},PASS,True,1.9273667999950703
2017-03-01,economic,heatwave_dr,41,{},154.27927696713954,0.0,0.00017971774195805858,6.706702531038009e-07,9.006007205496042,0.0,163.28528417263558,163.28528417263558,0.5,0.0,0,0.0,0.0,0.6617632613383531,74.45705847892869,1.4849292389125124,0.009969150014512707,0.0,{'optimal': 96},PASS,True,0.939122599986149
2017-03-01,economic,heatwave_dr,73,{},154.27927696713954,0.0,0.00017971774195805858,6.706702531038009e-07,9.006007205496042,0.0,163.28528417263558,163.28528417263558,0.5,0.0,0,0.0,0.0,0.6133459978899146,74.45705847892869,1.4849292389125124,0.010681175015633926,0.0,{'optimal': 96},PASS,True,0.8680683000129648
2017-03-01,rainflow,ordinary,41,{},153.7505344847852,0.0,0.00014687136815014036,5.494221668323992e-07,7.36005107251199,0.0,161.11058555729718,161.11058555729718,0.5,0.0,0,0.0,0.0,0.5921247278389768,64.77318185367791,1.319483430605199,0.05893239998840727,5.559199862625874e-05,{'optimal': 96},PASS,True,2.124192799994489
2017-03-01,rainflow,ordinary,73,{},153.7505344847852,0.0,0.00014687136815014036,5.494221668323992e-07,7.36005107251199,0.0,161.11058555729718,161.11058555729718,0.5,0.0,0,0.0,0.0,0.5560550452508795,64.77318185367791,1.319483430605199,0.06461584998032777,5.559199862625874e-05,{'optimal': 96},PASS,True,2.35096050001448
2017-03-01,rainflow,heatwave_dr,41,{},153.75004640469922,0.0,0.00014687136815014036,7.320935790559395e-07,7.365531214878696,0.0,161.11557761957792,161.11557761957792,0.5,0.0,0,0.0,0.0,0.5779595691820437,74.77318185367791,1.319483430605199,0.063750475012057,5.559199862625874e-05,{'optimal': 96},PASS,True,2.337128199986182
2017-03-01,rainflow,heatwave_dr,73,{},153.75004640469922,0.0,0.00014687136815014036,7.320935790559395e-07,7.365531214878696,0.0,161.11557761957792,161.11557761957792,0.5,0.0,0,0.0,0.0,0.5462572459156124,74.77318185367791,1.319483430605199,0.06561452498863218,5.559199862625874e-05,{'optimal': 96},PASS,True,2.1170952999964356
2017-03-01,scalar,ordinary,41,{},153.73466649850457,0.0,0.0001468718990037009,5.104444909694335e-07,7.358908284914128,0.0,161.0935747834187,161.0935747834187,0.5,0.0,0,0.0,0.0,0.5030525460247799,64.40848049652857,1.31948639390783,0.047157025001069997,5.914934239070746e-05,{'optimal': 96},PASS,True,1.95223199998145
2017-03-01,scalar,heatwave_dr,73,{},153.7217942512881,0.0,0.0001468718990037009,6.558833520796023e-07,7.363271450747434,0.0,161.08506570203554,161.08506570203554,0.5,0.0,0,0.0,0.0,0.4842837647701157,74.40848049652857,1.3194863939078298,0.04377339999336982,6.835929903381555e-05,{'optimal': 96},PASS,True,2.0547083000128623
2017-03-01,scalar,ordinary,73,{},153.73466649850457,0.0,0.0001468718990037009,5.104444909694335e-07,7.358908284914128,0.0,161.0935747834187,161.0935747834187,0.5,0.0,0,0.0,0.0,0.4738427207831491,64.40848049652857,1.31948639390783,0.0690746749896789,5.914934239070746e-05,{'optimal': 96},PASS,True,2.660482899984345
2017-03-01,scalar,heatwave_dr,41,{},153.7217942512881,0.0,0.0001468718990037009,6.558833520796023e-07,7.363271450747434,0.0,161.08506570203554,161.08506570203554,0.5,0.0,0,0.0,0.0,0.5196350706039015,74.40848049652857,1.3194863939078298,0.06278017498698318,6.835929903381555e-05,{'optimal': 96},PASS,True,2.555388699984178
